label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
3	1291 kg	0.9458	ferret	Inan	-0.169	0.4755	618	829	-72 m^2	Eriq	342	rabbit	530	0.7608	tennis, golf
2	961 kg	0.0757	fish	Fabrice, Sam	-0.0113	0.6874	1076	3	587 m^2	Tony	987	reptile, dog, fish	44	0.0215	running
0	498 kg	0.4559	reptile	Andrew	0.2453	0.5489	86	237	1072 m^2	Inan	773	bird, guinea pig, hamster	437	N/A	baseball, badminton
0	414 kg	0.4652	reptile	Andrew, Vani	0.4605	0.3265	615	-357	921 m^2	Inan	420	pig	459	0.117	badminton
3	1194 kg	0.79	bird	Michael	-0.1046	0.534	935	758	578 m^2	Michael	227	rabbit	793	0.624	volleyball, golf
3	764 kg	0.9676	rabbit	Inan	-0.0718	0.2568	556	861	509 m^2	Michael	-133	rabbit	786	0.7079	golf
0	209 kg	0.7837	reptile	Andrew	0.3886	0.0166	374	0	1268 m^2	Fabrice	426	rat	677	-0.114	boxing, badminton
0	436 kg	0.4859	cat	Vani, Reilly	0.314	0.4743	70	132	948 m^2	Inan	884	pig, guinea pig	340	0.2615	Baseball
3	797 kg	0.8705	bird	Inan	-0.2239	0.417	895	517	151 m^2	Eriq	59	rabbit	683	0.5572	tennis, golf
4	650 kg	0.0138	ferret	Tony	0.8424	0.3957	390	847	497 m^2	VANI	445	ferret	568	1.3609	ICE HOCKEY, FOOTBALL
4	1111 kg	-0.0385	ferret	Inan	0.7896	0.5376	315	1086	650 m^2	Vani	147	ferret	838	1.129	ice hockey, football
0	418 kg	0.9122	hamster	Reilly, Andrew	0.3389	0.3103	212	20	1019 m^2	Inan	538	hamster, guinea pig	203	-0.032	boxing
4	448 kg	0.3557	dog	Eriq	0.81	0.5925	419	990	609 m^2	Reilly	484	ferret	585	0.891	track & field
4	578 kg	0.168	rat	Eriq	0.539	0.6445	406	849	334 m^2	Andrew	219	cat, bird	635	0.7323	football, track & field
3	1381 kg	1.177	bird	Michael	0.0716	0.3037	311	1109	360 m^2	Eriq	213	rabbit	362	0.5062	tennis
3	858 kg	0.737	rabbit	Michael	-0.1665	0.328	439	740	-44 m^2	Eriq	299	rabbit	470	0.6054	golf
0	424 kg	0.7142	reptile	Andrew, Vani	0.1859	0.479	642	-143	1118 m^2	Inan	806	pig	432	-0.368	boxing
1	-50 kg	0.4318	pig	Chris	0.8218	0.08	356	892	272 m^2	Michael	299	rat	735	0.6059	motor sports
3	802 kg	1.1511	bird	Inan	NULL	0.2014	583	1036	380 m^2	Eriq	-127	rabbit	382	0.7046	volleyball, golf
0	125 kg	0.4289	guinea pig	Andrew	0.6141	0.3327	190	181	1156 m^2	Inan	1010	guinea pig, hamster, pig	218	-0.0465	boxing
3	1001 kg	1.0858	rat	Michael	0.0782	0.2591	501	1045	449 m^2	Eriq	139	rabbit	680	0.7384	golf
4	470 kg	0.1615	ferret	Tony	0.6936	0.7543	366	827	659 m^2	Andrew	214	ferret	295	1.2713	track & field, ice hockey
3	1180 kg	0.9326	bird	Michael	-0.0201	0.484	413	415	-90 m^2	Eriq	-57	rabbit	?	0.8279	volleyball, tennis
2	357 kg	0.2625	chicken	Sam	0.738	1.3408	982	388	1036 m^2	Chris	1029	fish	53	-0.06	running
1	-84 kg	0.8663	pig	Chris	1.214	-0.0845	85	429	481 m^2	Sam	334	rat	935	0.6698	soccer
3	868 kg	1.0858	bird	Michael	0.1377	-0.0014	899	874	459 m^2	Eriq	-19	rabbit	578	0.6178	volleyball, tennis
3	1056 kg	0.9917	bird	Inan	0.015	0.3827	534	746	328 m^2	Chris	25	rabbit	638	0.6185	golf, tennis
1	438 kg	0.7818	guinea pig	Chris	0.8399	-0.0451	296	403	-51 m^2	Michael	451	rabbit	906	0.6422	soccer
2	815 kg	0.2105	Fish	Sam, Fabrice	0.4685	1.212	926	138	814 m^2	Fabrice	1017	chicken, dog, fish	-117	0.2442	running
4	721 kg	0.3025	dog	Tony	0.7896	0.6866	184	936	371 m^2	Reilly	229	FERRET	505	0.7994	ice hockey, track & field
4	973 kg	0.3304	dog	Eriq	0.6588	0.4231	-10	N/A	NULL	Andrew	96	ferret	549	0.9079	track & field, football
2	300 kg	0.2122	fish	Chris	0.5777	1.1772	813	136	674 m^2	Fabrice	1000	dog	-43	0.1392	running
2	790 kg	-0.0482	chicken	lise, fabrice	0.7062	1.0762	660	665	966 m^2	Chris	929	dog	-166	-0.0641	running
4	621 kg	0.2934	dog	Tony	0.7954	0.1294	627	901	308 m^2	Andrew	284	ferret	562	0.9794	football
1	-84 kg	0.7224	guinea pig	Chris	0.5198	-0.1469	214	395	263 m^2	Michael	295	rat	1011	0.4021	football, ice hockey
2	782 kg	0.1611	fish	Michael	0.2215	1.0323	861	237	459 m^2	Tony	903	reptile, dog	-193	0.3175	basketball
0	250 kg	0.4163	cat	Andrew	0.4411	0.3892	378	275	1124 m^2	Inan	703	hamster, pig, guinea pig, cat	286	-0.0627	badminton
2	829 kg	0.1552	guinea pig	Sam, Fabrice	0.5581	1.0313	975	167	856 m^2	Chris	863	guinea pig	-33	0.3348	running
0	-101 kg	0.257	reptile	Vani, Reilly	0.2915	0.2617	518	167	1084 m^2	Inan	551	bird, hamster, cat, pig	440	-0.1481	badminton, boxing
3	756 kg	1.0157	rabbit	Michael	0.3586	0.2181	594	487	237 m^2	Eriq	341	rabbit	498	0.8714	golf
4	1101 kg	0.2593	ferret	Tony	0.719	0.2779	349	1041	575 m^2	Vani	366	ferret	540	0.7267	golf, volleyball
4	849 kg	0.4312	dog	Eriq	0.7503	1.033	605	896	776 m^2	Vani	234	ferret	454	0.9382	football
4	845 kg	0.4615	rat	Tony	0.7914	0.4395	488	1077	456 m^2	Vani	96	ferret	614	0.7733	football, ice hockey
1	-119 kg	0.8808	guinea pig	Chris	0.894	0.0216	335	641	141 m^2	Sam	762	hamster	778	0.4291	soccer
2	289 kg	0.0925	fish	Sam, Lise	0.6817	1.0171	763	-74	910 m^2	Fabrice	727	fish, reptile, chicken	-14	0.117	basketball
0	341 kg	0.1556	cat	Andrew, Vani	0.1581	0.4785	181	28	833 m^2	Inan	901	bird	555	-0.0195	badminton, boxing
1	525 kg	0.7106	guinea pig	Chris	0.8586	0.1138	116	419	296 m^2	Michael	168	rat	814	0.6832	motor sports
3	995 kg	N/A	ferret	Michael	-0.0671	0.4821	744	774	-79 m^2	Eriq	-44	fish	595	0.7597	volleyball, golf
1	262 kg	0.8734	guinea pig	Chris	0.6994	-0.0544	63	445	219 m^2	Fabrice	238	rat	961	0.3999	soccer
4	601 kg	0.1289	ferret	Tony	0.5714	0.752	461	944	889 m^2	Andrew	285	ferret	421	1.051	track & field
4	544 kg	0.2866	RABBIT	eriq	1.0361	0.4406	581	858	357 m^2	ANDREW	225	?	678	1.0068	track & field, ice hockey
1	287 kg	0.6397	guinea pig	Chris	1.13	0.157	101	85	477 m^2	Michael	530	rat	1025	0.6821	soccer
3	747 kg	0.7204	bird	Inan	0.1037	0.0207	719	627	320 m^2	Vani	40	rabbit	522	1.0342	golf, volleyball
3	866 kg	1.0351	chicken	Inan	0.2503	0.0398	780	786	-14 m^2	Eriq	-156	rabbit	647	0.5054	golf, tennis
1	95 kg	0.8554	pig	Chris	0.8325	0.0243	87	517	169 m^2	Michael	424	rat	914	0.479	soccer
2	434 kg	-0.2498	fish	Sam, Fabrice	0.234	0.7101	419	369	954 m^2	NULL	758	dog	-238	0.3148	running
2	587 kg	0.3628	chicken	Sam	0.4516	1.0896	1064	271	774 m^2	Lise	1094	fish	241	0.4971	running
2	450 kg	0.2585	ferret	Lise	0.6887	0.9993	717	63	458 m^2	Fabrice	675	reptile, fish	337	0.2192	basketball
0	-76 kg	0.4533	cat	Andrew, Reilly	0.2396	0.7249	326	313	881 m^2	Inan	659	cat, bird, hamster	301	0.0375	boxing
2	644 kg	-0.0185	chicken	Lise	0.7162	0.9863	915	173	670 m^2	Fabrice	734	dog, reptile	133	0.3909	running
4	1026 kg	0.0383	dog	Eriq	1.1026	0.3881	510	913	746 m^2	Andrew	-45	ferret	632	1.3834	track & field
2	448 kg	0.1063	fish	Fabrice	0.378	1.1443	951	300	694 m^2	Chris	778	pig, hamster	233	0.2615	running
2	605 kg	-0.1618	fish	fabrice, lise	0.7074	1.111	794	609	798 m^2	Chris	1076	cat, hamster, bird	279	0.1825	running
3	588 kg	0.8711	bird	Inan	0.2549	0.1712	648	590	26 m^2	Eriq	-88	rabbit	540	0.7663	tennis
4	800 kg	0.3647	rat	Tony	0.7167	0.4844	453	1044	632 m^2	Vani	118	ferret	404	0.8738	football
2	32 kg	0.1307	fish	Sam	0.9234	0.6524	828	409	754 m^2	Chris	884	dog	-74	0.2394	running
1	125 kg	0.8297	pig	Chris	0.4828	0.1194	-5	655	376 m^2	Reilly	941	rat	898	0.4191	soccer
3	955 kg	0.6527	bird	Inan	-0.0911	0.0545	507	701	393 m^2	Eriq	164	rabbit	524	0.8805	volleyball, golf
4	751 kg	0.1913	dog	Tony	0.6949	0.4993	514	1003	594 m^2	Vani	-1	ferret	694	0.862	track & field
3	972 kg	1.1468	rabbit	Michael	0.1015	0.3039	600	683	125 m^2	Eriq	-93	rabbit	655	0.8237	golf
2	813 kg	-0.0432	fish	Lise	0.2216	1.0306	824	64	665 m^2		903	reptile	-40	0.4123	running
1	70 kg	0.5963	pig	Tony	0.9829	0.2038	-115	348	-70 m^2	Michael	623	rat	578	0.1497	motor sports
2	859 kg	0.1762	chicken	Lise, Sam	0.566	0.9873	778	-25	698 m^2	Chris	555	dog, chicken, reptile	-37	0.4162	basketball
1	264 kg	0.4847	guinea pig	Chris	0.4617	-0.1253	302	712	-152 m^2	Michael	594	rat	1003	0.5087	motor sports
0	255 kg	0.4562	reptile	Andrew, Vani	0.5592	0.507	?	87	1004 m^2	Inan	311	bird, cat, hamster	390	-0.2637	badminton, baseball
2	535 kg	0.0109	fish	Fabrice, Sam	0.8185	0.4657	655	399	795 m^2	Chris	711	fish, reptile	-52	0.1489	running
2	376 kg	0.1708	chicken	Fabrice, Sam	0.6024	0.636	865	79	379 m^2	Chris	1041	rabbit	108	0.386	basketball
0	467 kg	0.5116	hamster	Vani, Reilly	-0.0347	0.2556	549	-128	1204 m^2	Inan	453	cat	351	0.0908	badminton
1	-283 kg	0.8375	guinea pig	Chris	0.6607	0.1143	-22	340	67 m^2	Chris	291	rat	949	0.5057	motor sports
1	165 kg	0.7519	guinea pig	Chris	0.7387	0.0467	233	335	-64 m^2	Sam	353	rat	935	0.6904	motor sports
1	64 kg	0.7867	pig	Chris	0.9255	0.1979	289	218	190 m^2	Sam	404	rabbit	706	0.4605	soccer
4	732 kg	0.3079	ferret	Fabrice, Lise	0.6108	0.4967	529	862	617 m^2	Reilly	339	guinea pig, pig, cat	791	0.9526	ice hockey, football
4	851 kg	0.3655	dog	Eriq	0.6657	0.3777	538	1053	823 m^2	Reilly	0	ferret	499	1.3338	ice hockey
1	-88 kg	0.5631	pig	Chris	0.7495	-0.1791	119	319		Sam	533	rat	805	0.3528	motor sports
2	552 kg	-0.0196	Chicken	Fabrice	0.5844	1.0451	871	45	451 m^2	LISE	963	dog, chicken	-132	0.2785	basketball
4	507 kg	0.1874	ferret	Tony	0.3523	0.7508	609	1148	600 m^2	Eriq	222	ferret	554	0.747	ice hockey, track & field
3	1119 kg	0.9494	dog	Inan	0.0734	0.0657	442	636	492 m^2	Eriq	215	rabbit	557	0.6779	golf, volleyball
4	645 kg	0.1569	rat	Reilly, Vani	0.578	0.2938	375	972	445 m^2	Reilly	536	ferret	575	1.0423	ice hockey
2	368 kg	0.1367	chicken	lise, fabrice	0.8555	0.7428	838	343	706 m^2	Lise	1402	rabbit	-136	0.1054	running
2	751 kg	0.1621	fish	Sam	0.2601	0.849	815	629	415 m^2	Fabrice	761	fish, reptile	75	0.2937	basketball
0	431 kg	0.352	hamster	Andrew	0.1517	0.5928	355	-109	1002 m^2	Chris	552	hamster, guinea pig, bird	354	-0.1475	boxing
0	416 kg	0.2447	cat	Inan	0.4757	0.1945	495	-6	1097 m^2	Inan	926	Hamster, Guinea Pig, Bird	114	0.1328	badminton, baseball
2	37 kg	-0.1806	CHICKEN	Sam	0.7198	1.0056	835	177	774 m^2	Chris	999	reptile	22	0.1377	running
0	128 kg	0.4719	cat	Andrew, Vani	0.2396	0.613	308	222	1191 m^2	Inan	1167	bird, guinea pig, cat, pig	213	0.1239	boxing, badminton
3	566 kg	0.6434	rabbit	Michael	0.0124	0.1096	394	694	540 m^2	Eriq	-21	ferret	745	0.6843	volleyball, tennis
4	554 kg	0.2399	ferret	Eriq	0.7971	0.6793	286	1049	614 m^2	vANI	58	ferret	518	0.8114	track & field
0	148 kg	0.3668	hamster	Reilly	0.2267	0.7309	85	17	1338 m^2	Inan	992	pig, bird	561	0.0961	baseball, boxing
0	152 kg	0.5283	reptile	andrew	0.5238	0.0992	373	207	1080 m^2	Inan	762	hamster, guinea pig, bird	419	0.2706	badminton, baseball
4	894 kg	0.396	ferret	Eriq	0.7701	0.7493	NULL	1013	641 m^2	Andrew	414	ferret	665	1.1264	football, track & field
3	1237 kg	0.8774	bird	Lise, Fabrice	-0.3244	0.5399	753	863	-9 m^2	N/A	10	rabbit	494	1.0774	tennis, golf
4	969 kg	0.3791	rat	Tony	0.5842	?	378	1148	339 m^2	Chris	266	fish, dog	489	1.1426	track & field
3	779 kg	1.0151	bird	Michael	-0.2152	0.3915	929	778	236 m^2	Eriq	-326	rabbit	645	0.806	tennis
3	864 kg	0.9381	rabbit	Michael	0.0856	0.1749	312	817	323 m^2	Eriq	509	rabbit	579	1.0365	volleyball
0	693 kg	0.3664	bird	Andrew	0.3989	0.1676	518	210	1034 m^2	Inan	773	guinea pig, cat, bird, pig	491	0.1077	badminton, boxing
0	199 kg	0.2155	reptile	MICHAEL	0.3753	0.6844	301	-16	1276 m^2	Inan	1021	HAMSTER, GUINEA PIG, BIRD	460	0.052	BOXING, BADMINTON
2	767 kg	-0.0576	NULL	Fabrice	0.5298	0.7746	1037	-176	592 m^2	Lise	838	chicken	-134	0.5121	running
4	690 kg	0.4244	dog	Eriq	0.5929	0.6264	479	911	771 m^2	Reilly	158	ferret	553	1.0227	ice hockey, football
0	484 kg	0.6565	cat	Reilly	0.46	0.873	316	274	1285 m^2	Inan	1011	cat, pig, guinea pig, hamster	351	-0.2771	boxing
3	896 kg	0.9871	bird	Inan	0.3216	0.3622	703	628	210 m^2	Eriq	-14	fish, reptile	759	0.8902	golf
3	1521 kg	0.9272	bird	Inan	0.3756	0.1888	839	906	452 m^2	Eriq	272	rabbit	719	0.5844	golf, tennis
2	273 kg	0.1381	fish	Fabrice, Sam	0.4257	0.9914	1225	195	406 m^2	Sam	704	reptile, chicken	167	0.393	basketball
3	679 kg	1.0964	Bird	Eriq	0.1454	0.4375	579	1081	215 m^2	Eriq	378	rabbit	412	0.9723	golf, volleyball
3	882 kg	0.9227	rabbit	Michael	0.0586	0.0134	545	701	204 m^2	Eriq	132	rabbit	565	0.6739	tennis
0	131 kg	0.3506	cat	Andrew, Reilly	0.7431	0.5875	563	-18	464 m^2	Eriq	822	bird, guinea pig, cat, hamster	232	-0.0421	motor sports
0	615 kg	0.3529	pig	Vani, Andrew	0.5131	0.3657	276	200	958 m^2	Inan	617	dog, fish, chicken	204	-0.0258	badminton, baseball
3	817 kg	0.8594	bird	Michael	0.2584	0.0855	755	580	312 m^2	eRIQ	-289	rabbit	764	0.6628	volleyball, tennis
0	87 kg	0.5062	ferret	Vani, Andrew	0.2388	-0.002	203	-49	1335 m^2	Inan	1007	guinea pig, hamster, pig, bird	424	-0.0996	baseball, boxing
2	474 kg	0.0096	chicken	None	0.3781	0.8341	828	90	545 m^2	Fabrice	389	dog	36	0.8185	running
0	355 kg	0.7798	hamster	Vani, Andrew	0.3612	0.509	362	106	1090 m^2	Chris	894	guinea pig, pig, hamster, cat	319	-0.1934	boxing, baseball
2	629 kg	-0.1799	fish	Sam, Lise	0.396	1.1592	783	223	893 m^2	Fabrice	1000	fish, chicken	172	0.4351	basketball
1	52 kg	0.4557	guinea pig	Chris	0.8394	-0.0335	110	453	441 m^2	Sam	246	rat	1133	0.5291	soccer
4	842 kg	0.2441	dog	Eriq	0.8468	0.3874	792	1179	956 m^2	Reilly	383	ferret	610	1.0462	ice hockey
3	1345 kg	0.6733	bird	Michael	0.0583	0.0918	616	528	426 m^2	Eriq	-107	rabbit	621	0.7873	golf
1	127 kg	0.7022	pig	Chris	1.0495	-0.2231	176	263	331 m^2	Sam	650	rat	878	0.6578	motor sports
4	599 kg	0.5061	dog	Eriq	0.8019	0.5595	379	1042	449 m^2	Reilly	339	reptile, fish	658	0.6585	track & field
2	362 kg	0.041	chicken	Sam	0.4196	0.729	906	-83	622 m^2	Tony	863	reptile, dog, chicken	189	0.315	football
3	870 kg	0.8406	rabbit	Michael	0.3846	0.1683	551	772	208 m^2	Eriq		rabbit	566	0.7851	volleyball
2	571 kg	-0.1921	fish	Lise	0.6609	1.2928	637	129	940 m^2	Lise	758	dog, fish	-127	0.2003	running
1	182 kg	0.742	guinea pig	Chris	0.9824	-0.1424	264	509	317 m^2	Inan	617	rat	859	0.4663	running
2	507 kg	0.2207	chicken	Sam	0.3729	0.9754	743	279	1057 m^2	Fabrice	921	rabbit	12	0.0045	basketball
1	431 kg	0.5068	pig	Chris	0.8064	-0.4749	-191	537	11 m^2	Michael	485	rat	732	0.5786	soccer
1	258 kg	1.1143	pig	CHRIS	0.5689	-0.1522	159	662	287 m^2	Sam	289	rat	813	0.4472	soccer
0	None	0.2707	hamster	Chris	0.0707	0.5413	250	-5	1140 m^2	Inan	1140	bird, pig, hamster, cat	511	0.0518	badminton, baseball
1	324 kg	0.921	pig	CHRIS	0.845	-0.2579	270	121	-6 m^2	Michael	418	rat	837	0.8867	motor sports
4	845 kg	0.241	ferret	Tony	0.9359	0.8516	714	1393	944 m^2	Reilly	517	ferret	688	1.1039	ice hockey
4	775 kg	0.3098	dog	Eriq	0.5763	0.7234	184	708	949 m^2	Andrew	105	pig	509	1.0428	ice hockey, football
1	69 kg	0.3853	pig	N/A	0.8096	-0.0126	265	796	669 m^2	Michael	726	fish, dog, chicken	890	0.436	motor sports
4	654 kg	0.3759	cat	Tony	0.7549	0.9236	281	711	775 m^2	Andrew	179	?	489	0.6209	track & field
3	1515 kg	1.0793	bird	MICHAEL	0.3348	0.5085	633	837	425 m^2	Eriq	125	rabbit	742	0.9632	TENNIS, VOLLEYBALL
3	836 kg	0.8672	bird	Michael	0.0997	0.2228	622	871	376 m^2	Eriq	249	rabbit	390	0.572	volleyball, tennis
2	453 kg	0.0182	chicken	Lise, Sam	0.5598	0.953	1045	282	1067 m^2	Fabrice	932	chicken, dog, fish	127	None	basketball
4	1097 kg	0.3982	rat	Tony	0.7328	0.6553	77	959	429 m^2	Reilly	302	guinea pig, hamster, pig	638	1.1016	football, track & field
3	1130 kg	1.0363	bird	Inan	0.1092	0.1843	859	908	209 m^2	Eriq	198	rabbit	621	1.0318	volleyball, tennis
4	874 kg	0.4906	rat	Eriq	N/A	0.516	470	940	901 m^2	Vani	205	ferret	718	1.0421	ice hockey, track & field
2	803 kg	0.0158	fish	Fabrice	0.6486	0.8669	1025	428	764 m^2	Chris	919	chicken, reptile, fish	66	0.3494	basketball
1	461 kg	0.7598	hamster	Chris	0.7367	-0.2024	41	576	148 m^2	Sam	336	rat	1057	0.6635	motor sports
4	361 kg	0.7698	dog	Eriq	0.2541	0.4114	535	911	1216 m^2	Andrew	-25	ferret	420	0.8624	ICE HOCKEY
2	551 kg	0.2818	fish	lise	0.4102	1.1502	771	439	835 m^2	Fabrice	1111	reptile, fish	-102	0.1981	running
0	667 kg	0.5604	reptile	Reilly, Vani	0.5171	0.4879	343	155	1386 m^2	Inan	1026	guinea pig	483	-0.1131	boxing
3	982 kg	0.7286	rabbit	Inan	-0.0455	-0.0275	791	1294	492 m^2	Inan	-123	rabbit	397	0.9901	tennis
3	664 kg	0.9462	bird	Michael	0.0738	0.301	890	1031	159 m^2	Eriq	-143	fish	610	0.8231	volleyball, golf
2	509 kg	0.0968	chicken	Sam	0.6715	1.0785	1104	540	998 m^2	Lise	623	Chicken, Fish	276		running
1	366 kg	0.9705	pig	Chris	0.9393	-0.1607		598	206 m^2	Sam	365	rat	641	0.7521	motor sports
1	264 kg	0.6848	rabbit	Tony	0.8832	-0.1619	300	177	321 m^2	Sam	747	RAT	986	0.562	soccer
3	1061 kg	0.9256	bird	Michael	0.0809	0.1867	607	848	189 m^2	Eriq	5	rabbit	648	0.7457	golf
3	971 kg	0.7641	rabbit	Michael	0.0874	0.1589	589	1145	-45 m^2	Eriq	-154	pig, hamster, guinea pig, bird	525	0.9181	golf, volleyball
0	291 kg	-0.0562	cat	Andrew	0.4692	0.4786	414	190	1029 m^2	Inan	506	bird, cat, hamster	367	-0.0058	baseball, boxing
0	165 kg	0.3972	cat	Andrew	0.2893	0.6312	112	176	?	Inan	797	guinea pig, pig	305	0.0315	boxing, baseball
3	1063 kg	0.885	bird	Michael	None	0.3213	569	921	472 m^2	Eriq	208	rabbit	693	0.7436	volleyball
0	265 kg	0.2923	hamster	Andrew	0.5154	0.2349	252	-15	467 m^2	Inan	865	cat	366	0.0519	baseball, badminton
1	373 kg	0.8508	guinea pig	Chris	0.4076	-0.0179	189	390	141 m^2	Sam	497	fish, dog, chicken	615	0.8222	soccer
0	206 kg	0.142	hamster	Andrew, Vani	0.1659	0.5604	376	374	1064 m^2	Inan		guinea pig	152	0.2522	boxing
3	1019 kg	1.2264	bird	Michael	0.277	0.289	689	694	152 m^2	Eriq	15	rabbit	439	0.7256	golf
2	863 kg	-0.0526	rabbit	lISE, fABRICE	0.7284	1.0639	1091	-267	875 m^2	Fabrice	987	reptile	145	0.1131	basketball
4	439 kg	0.1642	ferret	Chris	0.7958	0.6902	417	1176	686 m^2	Andrew	350	ferret	437	0.8737	football
4	1005 kg	0.4763	rat	Tony	1.0899	0.691	154	938	602 m^2	Andrew	299	ferret	374	0.8859	football, ice hockey
3	872 kg	0.8055	bird	Inan	-0.0728	0.2783	259	698	71 m^2	Lise	170	rabbit	574	0.7813	volleyball
0	337 kg	0.6261	pig	Reilly	0.476	0.6218	621	-65	866 m^2	Inan	541	pig, cat	353	0.2153	basketball
0	260 kg	0.6054	cat	Andrew	0.2905	0.4848	97	234	1482 m^2	Tony	888	hamster, bird	429	0.017	baseball, boxing
2	499 kg	0.2304	fish	Fabrice, Sam	0.6594	1.3269	847	NULL	563 m^2	Fabrice	513	reptile, fish, chicken	20	0.0651	BASKETBALL
4	830 kg	0.39	dog	Eriq	0.6434	0.8347	428	1080	547 m^2	Andrew	684	ferret	588	0.8797	track & field, ice hockey
2	610 kg	0.3737	fish	Lise, Fabrice	0.5057	0.9447	1001	256	725 m^2	Chris	1336	reptile	73	-0.0279	running
4	760 kg	0.4017	ferret	Eriq	?	0.6801	472	1083	739 m^2	Vani	338	ferret	651	0.7338	track & field
4	1071 kg	0.3548	FERRET	Eriq	0.7704	0.1268	502	938	1036 m^2	Andrew	216	ferret	393	0.8567	football
1	213 kg	0.6594	guinea pig	Chris	0.7979	-0.0079	-295	242	345 m^2	Sam	762	rat	943	0.4646	motor sports
2	743 kg	0.03	chicken	Sam	0.4697	1.0353	1026	252	584 m^2	Fabrice	745	rabbit	37	0.0936	None
3	888 kg	1.1447	rabbit	Inan	0.1782	0.1875	506	783	326 m^2	Eriq	13	rabbit	589	0.3295	golf
0	300 kg	0.3888	hamster	Vani, Reilly	0.0374	0.5418	228	114	911 m^2	Inan	879	cat, hamster, pig, bird	213	0.1292	badminton, boxing
1	163 kg	1.0995	pig	Chris	0.574	-0.1211	308	231	?	Michael	628	rat	997	0.3447	soccer
0	315 kg	0.1282	reptile	Vani	0.396	0.762	75	241	1049 m^2	Inan	919	hamster, cat, guinea pig	322	-0.127	baseball
3	819 kg	0.6391	rabbit	Inan	0.1383	0.1186	603	765	482 m^2	?	331	rabbit	641	0.9397	golf, tennis
3	712 kg	0.6856	bird	Michael	0.1391	-0.1246	523	836	283 m^2	Eriq	-110	rabbit	530	0.9656	golf, volleyball
4	699 kg	0.0459	dog	Tony	0.6995	1.1001	251	899	493 m^2	Reilly	164	ferret	447	1.099	track & field, football
2	592 kg	0.2449	fish	Fabrice	0.2595	0.7602	633	509	634 m^2	Fabrice	948	rat	95	0.3487	running
4	788 kg	0.2673	dog	tONY	0.6298	0.2902	740	917	582 m^2	Reilly	272	ferret	436	0.864	football, track & field
4	809 kg	0.1899	dog	Eriq	0.8424	0.3692	466	1306	587 m^2	Vani	-150	ferret	628	0.8577	ice hockey, football
3	630 kg	1.0603	rabbit	Inan	0.2371	0.2938	472	838	162 m^2	Eriq	87	rabbit	421	0.8742	volleyball, tennis
2	912 kg	0.0461	fish	Sam, Fabrice	0.3845	0.7867	596	259	402 m^2	Tony	904	chicken, reptile	61	0.0217	RUNNING
3	1211 kg	0.9446	bird	Inan	0.0884	NULL	377	552	701 m^2	Eriq	70	RABBIT	820	0.9932	golf
0	437 kg	0.3517	rabbit	Andrew	0.2048	0.5043	420	1	483 m^2	Inan	537	pig	412	-0.1233	NULL
0	224 kg	0.7706	cat	Andrew	0.2248	0.4312	424	-134	1067 m^2	Inan	1207	guinea pig, cat	344	0.1607	boxing, badminton
1	-218 kg	0.4202	Guinea Pig	Chris	0.878	0.3302	147	302	-123 m^2	Sam	647	rat	774	0.6079	motor sports
0	119 kg	0.5834	cat	Vani	0.5442	0.7813	242	67	1360 m^2	Inan	1234	guinea pig	474	0.3005	baseball
2	124 kg	0.2744	chicken	Lise, Fabrice	0.3507	0.9217	504	164	1007 m^2	Michael	768	dog, fish	-211	0.1502	basketball
1	-170 kg	1.0741	guinea pig	Chris	0.687	-0.0244	1	612	614 m^2	Sam	140	ferret	811	0.8296	soccer
4	1184 kg	0.2801	ferret	Tony	0.7031	0.8128	426	720	734 m^2	Andrew	-69	ferret	748	0.9255	football, ice hockey
4	566 kg	0.3569	ferret	Tony	0.6947	0.5761	493	891	649 m^2	Reilly	266	ferret	677	0.911	ice hockey, football
2	617 kg	0.0241	cat	Fabrice	0.6479	1.0484	607	-166	720 m^2	Fabrice	970	dog, chicken, fish	-12	0.1587	basketball
4	680 kg	0.663	ferret	Tony	0.7709	0.692	443	833	325 m^2	Andrew	-53	ferret	727	0.7219	ice hockey
3	1087 kg	0.6904	fish	Inan	0.099	-0.0301	984	642	170 m^2	Eriq	59	rabbit	790	0.7799	soccer
4	1129 kg	0.304	ferret	Eriq	1.0545	0.6337	700	833	389 m^2	Reilly	22	ferret	423	1.0316	ice hockey
1	266 kg	0.8589	guinea pig	Chris	0.9245	-0.1386	-87	299	-160 m^2	Michael	669	rat	949	0.5519	soccer
1	285 kg	0.6637	pig	Chris	0.9393	-0.4999	270	357	186 m^2	Michael	327	rat	861	0.8701	motor sports
3	969 kg	0.8531	bird	Inan	0.0473	0.5804	545	746	276 m^2	Eriq	15	rabbit	684	0.8312	golf
0	515 kg	0.7109	cat	Reilly	0.5322	0.5583	366	-171	1104 m^2	Inan	788	ferret	613	0.0451	boxing
0	165 kg	0.3657	cat	Reilly	0.4332	0.7397	381	92	979 m^2	Inan	854	guinea pig	532	0.0254	badminton
4	873 kg	0.2285	dog	Tony	0.3958	0.5243	324	944	736 m^2	Andrew	110	ferret	793	1.0126	football, ice hockey
4	924 kg	0.2802	rat	Tony	0.5799	0.6869	565	1349	75 m^2	Andrew	87	rabbit	556	1.2336	ice hockey
0	619 kg	0.1267	hamster	Chris	0.8327	0.463	140	105	914 m^2	Inan	1041	rat	493	0.3032	BOXING, BASEBALL
